# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------------------------------
# This file contains a summary of initial conditions and outcomes for all collision simulations
# ----------------------------------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id      : Unique id number for the collision (same as in other files) 
# Mini1, Mini2 : Initial masses
# Vrel_inf     : Relative velocity at infinite separation
# ImpParam     : Impact parameter
# Mfin1, Mfin2 : Final masses
# Nstar        : Number of stars at the end of the simulation (0, 1 or 2)
# dM           : Fractional mass loss
# dE           : Fractional loss orbital energy (per unit mass)
# dL           : Fractional loss of orbital angular momentum (per unit mass)
# dTheta       : Difference between the deflection angle for the relative velocity and 
#                the value for point-mass Keplerian encounter dTheta=Theta_coll-Theta_Kep

Coll_id Mini1     Mini2     Vrel_inf  ImpParam  Mfin1     Mfin2     Nstar dM        dE         dL         dTheta    
  14407 2.000e-01 2.000e-01 3.000e+00 1.640e-01 1.320e-01 1.320e-01     2 3.400e-01  6.840e-01  1.625e-01 -4.888e-01
  14408 2.000e-01 2.000e-01 3.000e+00 2.568e-01 1.893e-01 1.893e-01     2 5.348e-02  2.123e-01  7.262e-03 -1.593e-01
  14409 2.000e-01 2.000e-01 3.000e+00 3.423e-01 1.975e-01 1.975e-01     2 1.273e-02  4.186e-02  0.000e+00 -3.554e-02
  14410 2.000e-01 2.000e-01 3.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14411 2.000e-01 2.000e-01 3.000e+01 9.035e-02 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14412 2.000e-01 2.000e-01 3.000e+01 1.688e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14413 2.000e-01 2.000e-01 3.000e+01 2.470e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14414 2.000e-01 5.000e-01 1.000e-01 0.000e+00 0.000e+00 6.672e-01     1 4.691e-02  1.000e+00  1.000e+00  0.000e+00
  14415 2.000e-01 5.000e-01 1.000e-01 1.334e+00 0.000e+00 6.672e-01     1 4.680e-02  1.000e+00  1.000e+00  0.000e+00
  14416 2.000e-01 5.000e-01 1.000e-01 1.895e+00 0.000e+00 6.677e-01     1 4.619e-02  1.000e+00  1.000e+00  0.000e+00
  14417 2.000e-01 5.000e-01 1.000e-01 2.331e+00 0.000e+00 6.680e-01     1 4.571e-02  1.000e+00  1.000e+00  0.000e+00
  14418 2.000e-01 5.000e-01 1.000e+00 0.000e+00 0.000e+00 6.510e-01     1 7.001e-02  1.000e+00  1.000e+00  0.000e+00
  14419 2.000e-01 5.000e-01 1.000e+00 4.385e-01 0.000e+00 6.617e-01     1 5.473e-02  1.000e+00  1.000e+00  0.000e+00
  14420 2.000e-01 5.000e-01 1.000e+00 6.452e-01 0.000e+00 6.698e-01     1 4.307e-02  1.000e+00  1.000e+00  0.000e+00
  14421 2.000e-01 5.000e-01 1.000e+00 8.198e-01 1.998e-01 4.949e-01     2 7.486e-03  6.307e-01  8.146e-02 -9.550e-03
  14422 2.000e-01 5.000e-01 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14423 2.000e-01 5.000e-01 1.000e+01 1.831e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14424 2.000e-01 5.000e-01 1.000e+01 3.143e-01 0.000e+00 3.000e-01     1 5.715e-01  1.000e+00  1.000e+00  0.000e+00
  14425 2.000e-01 5.000e-01 1.000e+01 4.425e-01 1.851e-01 4.752e-01     2 5.669e-02  9.286e-02  1.566e-02 -3.164e-02
  14426 2.000e-01 5.000e-01 3.000e+00 0.000e+00 0.000e+00 3.331e-01     1 5.242e-01  1.000e+00  1.000e+00  0.000e+00
  14427 2.000e-01 5.000e-01 3.000e+00 2.733e-01 1.620e-01 4.111e-01     2 1.814e-01  6.670e-01  3.001e-01 -3.492e-01
  14428 2.000e-01 5.000e-01 3.000e+00 4.256e-01 1.914e-01 4.826e-01     2 3.719e-02  2.104e-01  4.758e-02 -1.189e-01
  14429 2.000e-01 5.000e-01 3.000e+00 5.651e-01 1.990e-01 4.975e-01     2 5.129e-03  2.960e-02  2.853e-03 -2.326e-02
  14430 2.000e-01 5.000e-01 3.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14431 2.000e-01 5.000e-01 3.000e+01 1.475e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14432 2.000e-01 5.000e-01 3.000e+01 2.743e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14433 2.000e-01 5.000e-01 3.000e+01 4.007e-01 0.000e+00 2.159e-01     1 6.916e-01  1.000e+00  1.000e+00  0.000e+00
  14434 2.000e-01 1.000e+00 1.000e-01 0.000e+00 0.000e+00 1.152e+00     1 4.017e-02  1.000e+00  1.000e+00  0.000e+00
  14435 2.000e-01 1.000e+00 1.000e-01 2.486e+00 0.000e+00 1.155e+00     1 3.725e-02  1.000e+00  1.000e+00  0.000e+00
  14436 2.000e-01 1.000e+00 1.000e-01 3.534e+00 0.000e+00 1.155e+00     1 3.733e-02  1.000e+00  1.000e+00  0.000e+00
  14437 2.000e-01 1.000e+00 1.000e-01 4.351e+00 0.000e+00 1.158e+00     1 3.525e-02  1.000e+00  1.000e+00  0.000e+00
  14438 2.000e-01 1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.140e+00     1 4.975e-02  1.000e+00  1.000e+00  0.000e+00
  14439 2.000e-01 1.000e+00 1.000e+00 8.225e-01 0.000e+00 1.151e+00     1 4.042e-02  1.000e+00  1.000e+00  0.000e+00
  14440 2.000e-01 1.000e+00 1.000e+00 1.218e+00 2.003e-01 9.895e-01     2 8.500e-03  8.321e-01  1.013e-01  1.671e-01
  14441 2.000e-01 1.000e+00 1.000e+00 1.555e+00 2.003e-01 9.972e-01     2 2.142e-03  1.637e-01  2.396e-02  1.579e-02
  14442 2.000e-01 1.000e+00 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14443 2.000e-01 1.000e+00 1.000e+01 3.551e-01 0.000e+00 7.909e-01     1 3.409e-01  1.000e+00  1.000e+00  0.000e+00
  14444 2.000e-01 1.000e+00 1.000e+01 6.181e-01 1.886e-01 9.650e-01     2 3.862e-02  9.881e-02  1.377e-01 -2.181e-02
  14445 2.000e-01 1.000e+00 1.000e+01 8.762e-01 1.987e-01 9.943e-01     2 5.833e-03  1.461e-02  1.252e-02 -4.543e-03
  14446 2.000e-01 1.000e+00 3.000e+00 0.000e+00 0.000e+00 9.929e-01     1 1.726e-01  1.000e+00  1.000e+00  0.000e+00
  14447 2.000e-01 1.000e+00 3.000e+00 5.184e-01 1.923e-01 9.610e-01     2 3.891e-02  3.443e-01  1.200e-01 -1.088e-01
  14448 2.000e-01 1.000e+00 3.000e+00 8.169e-01 2.000e-01 9.938e-01     2 5.133e-03  4.943e-02  3.369e-02 -1.478e-02
  14449 2.000e-01 1.000e+00 3.000e+00 1.094e+00 2.000e-01 9.994e-01     2 5.333e-04  3.233e-03  2.235e-02 -1.838e-03
  14450 2.000e-01 1.000e+00 3.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14451 2.000e-01 1.000e+00 3.000e+01 2.921e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14452 2.000e-01 1.000e+00 3.000e+01 5.481e-01 0.000e+00 8.424e-01     1 2.980e-01  1.000e+00  1.000e+00  0.000e+00
  14453 2.000e-01 1.000e+00 3.000e+01 8.034e-01 1.857e-01 9.757e-01     2 3.214e-02  7.568e-02  6.275e-02 -3.319e-03
  14454 2.000e-01 2.000e+00 1.000e-01 0.000e+00 0.000e+00 2.171e+00     1 1.300e-02  1.000e+00  1.000e+00  0.000e+00
  14455 2.000e-01 2.000e+00 1.000e-01 4.743e+00 0.000e+00 2.164e+00     1 1.618e-02  1.000e+00  1.000e+00  0.000e+00
  14456 2.000e-01 2.000e+00 1.000e-01 6.745e+00 0.000e+00 2.166e+00     1 1.550e-02  1.000e+00  1.000e+00  0.000e+00
  14457 2.000e-01 2.000e+00 1.000e-01 8.307e+00 0.000e+00 2.165e+00     1 1.609e-02  1.000e+00  1.000e+00  0.000e+00
  14458 2.000e-01 2.000e+00 1.000e+00 0.000e+00 0.000e+00 2.160e+00     1 1.827e-02  1.000e+00  1.000e+00  0.000e+00
  14459 2.000e-01 2.000e+00 1.000e+00 1.575e+00 0.000e+00 2.146e+00     1 2.468e-02  1.000e+00  1.000e+00  0.000e+00
  14460 2.000e-01 2.000e+00 1.000e+00 2.339e+00 2.004e-01 1.995e+00     2 2.023e-03  3.472e-01  3.625e-02  5.687e-02
  14461 2.000e-01 2.000e+00 1.000e+00 2.995e+00 2.000e-01 2.000e+00     2 1.818e-04  3.653e-02  8.962e-03  7.000e-03
  14462 2.000e-01 2.000e+00 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14463 2.000e-01 2.000e+00 1.000e+01 6.912e-01 1.529e-01 1.892e+00     2 7.033e-02  3.286e-01  2.603e-01 -3.954e-02
  14464 2.000e-01 2.000e+00 1.000e+01 1.211e+00 1.986e-01 1.993e+00     2 3.755e-03  2.016e-02  1.175e-02 -5.266e-03
  14465 2.000e-01 2.000e+00 1.000e+01 1.722e+00 2.000e-01 2.000e+00     2 9.091e-05  8.833e-04  2.555e-05 -6.305e-04
  14466 2.000e-01 2.000e+00 3.000e+00 0.000e+00 0.000e+00 2.068e+00     1 6.018e-02  1.000e+00  1.000e+00  0.000e+00
  14467 2.000e-01 2.000e+00 3.000e+00 9.983e-01 1.972e-01 1.982e+00     2 9.427e-03  1.771e-01  5.602e-02 -3.733e-02
  14468 2.000e-01 2.000e+00 3.000e+00 1.582e+00 2.000e-01 1.999e+00     2 5.909e-04  9.717e-03  2.195e-03 -4.525e-03
  14469 2.000e-01 2.000e+00 3.000e+00 2.127e+00 2.000e-01 2.000e+00     2 4.545e-05  1.173e-03  1.138e-03 -1.443e-03
  14470 2.000e-01 2.000e+00 3.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14471 2.000e-01 2.000e+00 3.000e+01 5.741e-01 0.000e+00 1.448e+00     1 3.419e-01  1.000e+00  1.000e+00  0.000e+00
  14472 2.000e-01 2.000e+00 3.000e+01 1.082e+00 1.752e-01 1.952e+00     2 3.327e-02  1.308e-01  1.219e-01 -4.520e-03
  14473 2.000e-01 2.000e+00 3.000e+01 1.588e+00 1.990e-01 1.999e+00     2 1.014e-03  5.403e-03  4.551e-03 -4.109e-04
  14474 2.000e-01 5.000e+00 1.000e-01 0.000e+00 0.000e+00 5.190e+00     1 1.865e-03  1.000e+00  1.000e+00  0.000e+00
  14475 2.000e-01 5.000e+00 1.000e-01 1.293e+01 0.000e+00 5.187e+00     1 2.500e-03  1.000e+00  1.000e+00  0.000e+00
  14476 2.000e-01 5.000e+00 1.000e-01 1.590e+01 0.000e+00 5.190e+00     1 1.846e-03  1.000e+00  1.000e+00  0.000e+00
  14477 2.000e-01 5.000e+00 1.000e-01 9.111e+00 0.000e+00 5.191e+00     1 1.808e-03  1.000e+00  1.000e+00  0.000e+00
  14478 2.000e-01 5.000e+00 1.000e+00 0.000e+00 0.000e+00 5.188e+00     1 2.327e-03  1.000e+00  1.000e+00  0.000e+00
  14479 2.000e-01 5.000e+00 1.000e+00 2.978e+00 0.000e+00 5.178e+00     1 4.212e-03  1.000e+00  1.000e+00  0.000e+00
  14480 2.000e-01 5.000e+00 1.000e+00 4.358e+00 2.001e-01 4.992e+00     2 1.490e-03  7.221e-01  5.762e-02  1.873e-01
  14481 2.000e-01 5.000e+00 1.000e+00 5.510e+00 2.000e-01 4.999e+00     2 1.154e-04  7.373e-02  7.672e-03  1.626e-02
  14482 2.000e-01 5.000e+00 1.000e+01 0.000e+00 0.000e+00 3.893e+00     1 2.514e-01  1.000e+00  1.000e+00  0.000e+00
  14483 2.000e-01 5.000e+00 1.000e+01 1.205e+00 1.682e-01 4.857e+00     2 3.366e-02  2.999e-01  2.170e-01 -3.033e-02
  14484 2.000e-01 5.000e+00 1.000e+01 2.039e+00 1.994e-01 4.991e+00     2 1.831e-03  1.941e-02  1.152e-02 -3.459e-03
  14485 2.000e-01 5.000e+00 1.000e+01 2.850e+00 2.000e-01 5.000e+00     2 3.846e-05  9.308e-04  5.164e-04 -5.578e-04
  14486 2.000e-01 5.000e+00 3.000e+00 0.000e+00 0.000e+00 5.152e+00     1 9.327e-03  1.000e+00  1.000e+00  0.000e+00
  14487 2.000e-01 5.000e+00 3.000e+00 1.837e+00 1.964e-01 4.976e+00     2 5.271e-03  2.743e-01  8.870e-02 -2.183e-02
  14488 2.000e-01 5.000e+00 3.000e+00 2.829e+00 2.000e-01 4.999e+00     2 1.731e-04  1.677e-02  5.073e-03 -9.010e-04
  14489 2.000e-01 5.000e+00 3.000e+00 3.727e+00 2.000e-01 5.000e+00     2 0.000e+00  1.080e-03  7.861e-04 -1.334e-03
  14490 2.000e-01 5.000e+00 3.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14491 2.000e-01 5.000e+00 3.000e+01 9.498e-01 0.000e+00 4.117e+00     1 2.082e-01  1.000e+00  1.000e+00  0.000e+00
  14492 2.000e-01 5.000e+00 3.000e+01 1.749e+00 1.526e-01 4.905e+00     2 2.731e-02  2.505e-01  2.234e-01 -6.548e-03
  14493 2.000e-01 5.000e+00 3.000e+01 2.544e+00 1.971e-01 4.994e+00     2 1.810e-03  1.841e-02  1.707e-02 -1.469e-03
  14494 2.000e-01 8.996e+00 1.000e-01 0.000e+00 0.000e+00 9.189e+00     1 7.830e-04  1.000e+00  1.000e+00  0.000e+00
  14495 2.000e-01 8.996e+00 1.000e-01 1.411e+01 0.000e+00 9.188e+00     1 8.265e-04  1.000e+00  1.000e+00  0.000e+00
  14496 2.000e-01 8.996e+00 1.000e-01 2.001e+01 0.000e+00 9.191e+00     1 5.329e-04  1.000e+00  1.000e+00  0.000e+00
  14497 2.000e-01 8.996e+00 1.000e-01 2.458e+01 0.000e+00 9.191e+00     1 5.329e-04  1.000e+00  1.000e+00  0.000e+00
  14498 2.000e-01 8.996e+00 1.000e+00 0.000e+00 0.000e+00 9.183e+00     1 1.348e-03  1.000e+00  1.000e+00  0.000e+00
  14499 2.000e-01 8.996e+00 1.000e+00 4.577e+00 0.000e+00 9.184e+00     1 1.338e-03  1.000e+00  1.000e+00  0.000e+00
  14500 2.000e-01 8.996e+00 1.000e+00 6.649e+00 8.982e+00 2.000e-01     2 1.446e-03  1.000e+00  1.000e+00  0.000e+00
  14501 2.000e-01 8.996e+00 1.000e+00 8.354e+00 2.000e-01 8.995e+00     2 1.414e-04  1.859e-01  1.518e-02  4.294e-02
  14502 2.000e-01 8.996e+00 1.000e+01 0.000e+00 0.000e+00 8.190e+00     1 1.094e-01  1.000e+00  1.000e+00  0.000e+00
  14503 2.000e-01 8.996e+00 1.000e+01 1.771e+00 1.601e-01 8.821e+00     2 2.334e-02  3.472e-01  2.629e-01 -3.913e-02
  14504 2.000e-01 8.996e+00 1.000e+01 2.931e+00 1.994e-01 8.988e+00     2 9.276e-04  1.620e-02  7.098e-03 -4.042e-03
  14505 2.000e-01 8.996e+00 1.000e+01 4.044e+00 2.000e-01 8.996e+00     2 2.175e-05  0.000e+00  1.381e-03 -4.318e-04
  14506 2.000e-01 8.996e+00 3.000e+00 0.000e+00 0.000e+00 9.180e+00     1 1.696e-03  1.000e+00  1.000e+00  0.000e+00
  14507 2.000e-01 8.996e+00 3.000e+00 2.785e+00 1.927e-01 8.973e+00     2 3.298e-03  3.535e-01  1.231e-01  2.339e-03
  14508 2.000e-01 8.996e+00 3.000e+00 4.222e+00 2.000e-01 8.995e+00     2 9.787e-05  1.866e-02  3.959e-03  1.070e-04
  14509 2.000e-01 8.996e+00 3.000e+00 5.496e+00 2.000e-01 8.996e+00     2 0.000e+00  0.000e+00  1.432e-03  1.690e-04
  14510 2.000e-01 8.996e+00 3.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14511 2.000e-01 8.996e+00 3.000e+01 1.348e+00 0.000e+00 7.881e+00     1 1.429e-01  1.000e+00  1.000e+00  0.000e+00
  14512 2.000e-01 8.996e+00 3.000e+01 2.439e+00 1.206e-01 8.889e+00     2 2.030e-02  4.190e-01  4.046e-01 -8.319e-03
  14513 2.000e-01 8.996e+00 3.000e+01 3.521e+00 1.955e-01 8.989e+00     2 1.201e-03  2.918e-02  2.535e-02 -5.305e-04
  14514 2.000e-01 1.932e+01 1.000e-01 0.000e+00 0.000e+00 1.951e+01     1 4.149e-04  1.000e+00  1.000e+00  0.000e+00
  14515 2.000e-01 1.932e+01 1.000e-01 2.652e+01 0.000e+00 1.952e+01     1 3.125e-04  1.000e+00  1.000e+00  0.000e+00
  14516 2.000e-01 1.932e+01 1.000e-01 3.760e+01 0.000e+00 1.951e+01     1 4.149e-04  1.000e+00  1.000e+00  0.000e+00
  14517 2.000e-01 1.932e+01 1.000e-01 4.615e+01 0.000e+00 1.951e+01     1 3.637e-04  1.000e+00  1.000e+00  0.000e+00
  14518 2.000e-01 1.932e+01 1.000e+00 0.000e+00 0.000e+00 1.952e+01     1 3.125e-04  1.000e+00  1.000e+00  0.000e+00
  14519 2.000e-01 1.932e+01 1.000e+00 1.237e+01 0.000e+00 1.950e+01     1 1.081e-03  1.000e+00  1.000e+00  0.000e+00
  14520 2.000e-01 1.932e+01 1.000e+00 1.546e+01 2.000e-01 1.932e+01     2 1.076e-04  2.912e-01  1.186e-02  6.574e-02
  14521 2.000e-01 1.932e+01 1.000e+00 8.559e+00 0.000e+00 1.952e+01     1 1.588e-04  1.000e+00  1.000e+00  0.000e+00
  14522 2.000e-01 1.932e+01 1.000e+01 0.000e+00 0.000e+00 1.914e+01     1 1.947e-02  1.000e+00  1.000e+00  0.000e+00
  14523 2.000e-01 1.932e+01 1.000e+01 3.197e+00 1.596e-01 1.918e+01     2 9.350e-03  3.609e-01  2.681e-01 -1.579e-02
  14524 2.000e-01 1.932e+01 1.000e+01 5.184e+00 1.995e-01 1.931e+01     2 5.440e-04  3.870e-02  1.936e-02 -3.272e-04
  14526 2.000e-01 1.932e+01 3.000e+00 0.000e+00 0.000e+00 1.951e+01     1 5.174e-04  1.000e+00  1.000e+00  0.000e+00
  14527 2.000e-01 1.932e+01 3.000e+00 5.154e+00 1.962e-01 1.930e+01     2 1.533e-03  4.274e-01  1.278e-01  4.563e-02
  14528 2.000e-01 1.932e+01 3.000e+00 7.718e+00 2.000e-01 1.932e+01     2 5.635e-05  2.100e-02  1.262e-02  3.020e-03
  14530 2.000e-01 1.932e+01 3.000e+01 0.000e+00 0.000e+00 1.013e+01     1 4.808e-01  1.000e+00  1.000e+00  0.000e+00
  14531 2.000e-01 1.932e+01 3.000e+01 2.356e+00 0.000e+00 1.830e+01     1 6.235e-02  1.000e+00  1.000e+00  0.000e+00
  14532 2.000e-01 1.932e+01 3.000e+01 4.188e+00 1.517e-01 1.920e+01     2 8.470e-03  2.726e-01  2.473e-01 -3.648e-03
  14533 2.000e-01 1.932e+01 3.000e+01 5.997e+00 1.942e-01 1.932e+01     2 6.106e-04  3.621e-02  3.528e-02 -1.607e-03
  14534 2.000e-01 3.722e+01 1.000e-01 0.000e+00 0.000e+00 3.739e+01     1 6.895e-04  1.000e+00  1.000e+00  0.000e+00
  14535 2.000e-01 3.722e+01 1.000e-01 4.826e+01 0.000e+00 3.739e+01     1 7.965e-04  1.000e+00  1.000e+00  0.000e+00
  14536 2.000e-01 3.722e+01 1.000e-01 6.839e+01 0.000e+00 3.739e+01     1 7.430e-04  1.000e+00  1.000e+00  0.000e+00
  14537 2.000e-01 3.722e+01 1.000e-01 8.394e+01 0.000e+00 3.740e+01     1 5.292e-04  1.000e+00  1.000e+00  0.000e+00
  14538 2.000e-01 3.722e+01 1.000e+00 0.000e+00 0.000e+00 3.738e+01     1 1.090e-03  1.000e+00  1.000e+00  0.000e+00
  14539 2.000e-01 3.722e+01 1.000e+00 1.554e+01 0.000e+00 3.741e+01     1 1.283e-04  1.000e+00  1.000e+00  0.000e+00
  14540 2.000e-01 3.722e+01 1.000e+00 2.241e+01 0.000e+00 3.739e+01     1 6.895e-04  1.000e+00  1.000e+00  0.000e+00
  14541 2.000e-01 3.722e+01 1.000e+00 2.797e+01 2.000e-01 3.721e+01     2 4.811e-05  2.290e-01  2.918e-02  5.376e-02
  14542 2.000e-01 3.722e+01 1.000e+01 0.000e+00 0.000e+00 3.728e+01     1 3.736e-03  1.000e+00  1.000e+00  0.000e+00
  14543 2.000e-01 3.722e+01 1.000e+01 1.249e+01 2.000e-01 3.722e+01     2 0.000e+00  3.660e-04  0.000e+00 -1.390e-04
  14544 2.000e-01 3.722e+01 1.000e+01 5.728e+00 1.649e-01 3.712e+01     2 3.499e-03  2.945e-01  2.097e-01  3.075e-03
  14545 2.000e-01 3.722e+01 1.000e+01 9.210e+00 2.000e-01 3.721e+01     2 1.283e-04  9.158e-03  0.000e+00  2.002e-03
  14546 2.000e-01 3.722e+01 3.000e+00 0.000e+00 0.000e+00 3.738e+01     1 9.034e-04  1.000e+00  1.000e+00  0.000e+00
  14547 2.000e-01 3.722e+01 3.000e+00 1.390e+01 2.000e-01 3.722e+01     2 2.138e-05  1.192e-02  0.000e+00  2.613e-03
  14548 2.000e-01 3.722e+01 3.000e+00 1.784e+01 2.000e-01 3.722e+01     2 0.000e+00  1.947e-03  2.608e-02 -7.900e-05
  14549 2.000e-01 3.722e+01 3.000e+00 9.324e+00 2.000e-01 3.719e+01     2 6.361e-04  4.138e-01  9.960e-02  8.533e-02
  14550 2.000e-01 3.722e+01 3.000e+01 0.000e+00 0.000e+00 3.154e+01     1 1.569e-01  1.000e+00  1.000e+00  0.000e+00
  14551 2.000e-01 3.722e+01 3.000e+01 1.047e+01 1.956e-01 3.722e+01     2 1.392e-04  2.581e-02  5.409e-02  9.541e-04
  14552 2.000e-01 3.722e+01 3.000e+01 4.164e+00 0.000e+00 3.622e+01     1 3.191e-02  1.000e+00  1.000e+00  0.000e+00
  14553 2.000e-01 3.722e+01 3.000e+01 7.342e+00 1.604e-01 3.714e+01     2 2.977e-03  2.151e-01  2.049e-01 -4.490e-03
  14554 2.000e-01 7.421e+01 1.000e-01 0.000e+00 0.000e+00 7.436e+01     1 7.378e-04  1.000e+00  1.000e+00  0.000e+00
  14555 2.000e-01 7.421e+01 1.000e-01 1.131e+02 0.000e+00 7.436e+01     1 6.773e-04  1.000e+00  1.000e+00  0.000e+00
  14556 2.000e-01 7.421e+01 1.000e-01 1.387e+02 0.000e+00 7.436e+01     1 7.915e-04  1.000e+00  1.000e+00  0.000e+00
  14557 2.000e-01 7.421e+01 1.000e-01 7.983e+01 0.000e+00 7.436e+01     1 7.848e-04  1.000e+00  1.000e+00  0.000e+00
  14558 2.000e-01 7.421e+01 1.000e+00 0.000e+00 0.000e+00 7.434e+01     1 1.007e-03  1.000e+00  1.000e+00  0.000e+00
  14559 2.000e-01 7.421e+01 1.000e+00 2.557e+01 0.000e+00 7.440e+01     1 1.666e-04  1.000e+00  1.000e+00  0.000e+00
  14560 2.000e-01 7.421e+01 1.000e+00 3.666e+01 0.000e+00 7.437e+01     1 5.832e-04  1.000e+00  1.000e+00  0.000e+00
  14561 2.000e-01 7.421e+01 1.000e+00 4.550e+01 2.000e-01 7.421e+01     2 5.375e-06  1.942e-01  1.038e-02  4.028e-02
  14562 2.000e-01 7.421e+01 1.000e+01 0.000e+00 0.000e+00 7.429e+01     1 1.685e-03  1.000e+00  1.000e+00  0.000e+00
  14563 2.000e-01 7.421e+01 1.000e+01 1.414e+01 2.000e-01 7.421e+01     2 5.375e-06  3.098e-03  1.663e-03 -6.200e-05
  14565 2.000e-01 7.421e+01 1.000e+01 9.043e+00 1.837e-01 7.417e+01     2 8.021e-04  2.026e-01  1.451e-01  9.967e-03
  14566 2.000e-01 7.421e+01 3.000e+00 0.000e+00 0.000e+00 7.435e+01     1 8.211e-04  1.000e+00  1.000e+00  0.000e+00
  14567 2.000e-01 7.421e+01 3.000e+00 1.517e+01 2.000e-01 7.420e+01     2 1.398e-04  4.411e-01  1.170e-01  9.820e-02
  14570 2.000e-01 7.421e+01 3.000e+01 0.000e+00 0.000e+00 7.172e+01     1 3.623e-02  1.000e+00  1.000e+00  0.000e+00
  14571 2.000e-01 7.421e+01 3.000e+01 1.074e+01 1.911e-01 7.421e+01     2 1.918e-04  5.323e-02  5.377e-02 -1.895e-03
  14573 2.000e-01 7.421e+01 3.000e+01 6.278e+00 0.000e+00 7.344e+01     1 1.311e-02  1.000e+00  1.000e+00  0.000e+00
  14574 5.000e-01 3.722e+01 1.000e-01 0.000e+00 0.000e+00 3.770e+01     1 4.454e-04  1.000e+00  1.000e+00  0.000e+00
  14575 5.000e-01 3.722e+01 1.000e-01 4.883e+01 0.000e+00 3.770e+01     1 4.985e-04  1.000e+00  1.000e+00  0.000e+00
  14576 5.000e-01 3.722e+01 1.000e-01 6.920e+01 0.000e+00 3.770e+01     1 5.515e-04  1.000e+00  1.000e+00  0.000e+00
  14577 5.000e-01 3.722e+01 1.000e-01 8.493e+01 0.000e+00 3.771e+01     1 2.068e-04  1.000e+00  1.000e+00  0.000e+00
  14578 5.000e-01 3.722e+01 1.000e+00 0.000e+00 0.000e+00 3.770e+01     1 3.659e-04  1.000e+00  1.000e+00  0.000e+00
  14579 5.000e-01 3.722e+01 1.000e+00 1.573e+01 0.000e+00 3.769e+01     1 7.636e-04  1.000e+00  1.000e+00  0.000e+00
  14580 5.000e-01 3.722e+01 1.000e+00 2.268e+01 3.719e+01 4.997e-01     2 6.644e-04  1.000e+00  1.000e+00  0.000e+00
  14581 5.000e-01 3.722e+01 1.000e+00 2.831e+01 5.000e-01 3.722e+01     2 2.121e-05  1.014e-01  1.697e-03  3.385e-02
  14582 5.000e-01 3.722e+01 1.000e+01 0.000e+00 0.000e+00 3.695e+01     1 2.028e-02  1.000e+00  1.000e+00  0.000e+00
